Record,Field,Value,idx,Ligand1,Ligand2,Group_L1,Group_L2,L1L2
67_80,Pd,-24.4537869058549,20309,67,80,Other,Other,Other-Other
67_85,Pd,-42.9709589518607,20314,67,85,Other,Other,Other-Other
67_86,Pd,-48.8268958590925,20315,67,86,Other,Other,Other-Other
67_87,Pd,-42.9261418431997,20316,67,87,Other,Other,Other-Other
67_88,Pd,-43.1469669193029,20317,67,88,Other,Other,Other-Other
67_89,Pd,-39.1368517205119,20318,67,89,Other,Other,Other-Other
67_90,Pd,-33.3484236113727,20319,67,90,Other,Other,Other-Other
68_69,Pd,-40.16,20321,68,69,Other,Other,Other-Other
68_70,Pd,-40.43,20322,68,70,Other,Other,Other-Other
68_71,Pd,-16.65,20323,68,71,Other,Other,Other-Other
68_79,Pd,-29.4724028594792,20331,68,79,Other,Other,Other-Other
68_80,Pd,-31.6169685460627,20332,68,80,Other,Other,Other-Other
68_85,Pd,-45.7794989086688,20337,68,85,Other,Other,Other-Other
68_86,Pd,-46.7929784432054,20338,68,86,Other,Other,Other-Other
68_87,Pd,-45.7131363488734,20339,68,87,Other,Other,Other-Other
68_88,Pd,-39.5024797432125,20340,68,88,Other,Other,Other-Other
68_89,Pd,-43.1000151410699,20341,68,89,Other,Other,Other-Other
68_90,Pd,-28.1891894452274,20342,68,90,Other,Other,Other-Other
69_70,Pd,-40.63,20344,69,70,Other,Other,Other-Other
69_71,Pd,-18.11,20345,69,71,Other,Other,Other-Other
69_79,Pd,-38.0319883003831,20353,69,79,Other,Other,Other-Other
69_80,Pd,-39.3059602975845,20354,69,80,Other,Other,Other-Other
69_85,Pd,-45.9233919382095,20359,69,85,Other,Other,Other-Other
69_86,Pd,-50.1062691919506,20360,69,86,Other,Other,Other-Other
69_87,Pd,-50.7058918513358,20361,69,87,Other,Other,Other-Other
69_88,Pd,-42.5313647687435,20362,69,88,Other,Other,Other-Other
69_89,Pd,-39.9053023681045,20363,69,89,Other,Other,Other-Other
69_90,Pd,-33.0473173521459,20364,69,90,Other,Other,Other-Other
70_71,Pd,-17.66,20451,70,71,Other,Other,Other-Other
70_79,Pd,-38.4022804275155,20459,70,79,Other,Other,Other-Other
70_80,Pd,-36.4824618920684,20460,70,80,Other,Other,Other-Other
70_85,Pd,-48.1857837289572,20465,70,85,Other,Other,Other-Other
70_86,Pd,-50.2161630280316,20466,70,86,Other,Other,Other-Other
70_87,Pd,-47.670100197196,20467,70,87,Other,Other,Other-Other
70_88,Pd,-45.9022165387869,20468,70,88,Other,Other,Other-Other
70_89,Pd,-43.2770373187959,20469,70,89,Other,Other,Other-Other
70_90,Pd,-28.118178922683,20470,70,90,Other,Other,Other-Other
71_79,Pd,-18.5664142780006,20479,71,79,Other,Other,Other-Other
71_80,Pd,-16.0892228297889,20480,71,80,Other,Other,Other-Other
71_85,Pd,-27.9702960848808,20485,71,85,Other,Other,Other-Other
71_86,Pd,-29.7800739780068,20486,71,86,Other,Other,Other-Other
71_87,Pd,-26.6426612474024,20487,71,87,Other,Other,Other-Other
71_88,Pd,-24.302210919559,20488,71,88,Other,Other,Other-Other
71_89,Pd,-19.6424474157393,20489,71,89,Other,Other,Other-Other
71_90,Pd,-17.9986070394516,20490,71,90,Other,Other,Other-Other
79_80,Pd,-30.9820660203695,20604,79,80,Other,Other,Other-Other
79_85,Pd,-44.2443132475019,20609,79,85,Other,Other,Other-Other
79_86,Pd,-46.9223612323403,20610,79,86,Other,Other,Other-Other
79_87,Pd,-43.9844240471721,20611,79,87,Other,Other,Other-Other
79_88,Pd,-35.2873756587505,20612,79,88,Other,Other,Other-Other
79_89,Pd,-42.5627242922783,20613,79,89,Other,Other,Other-Other
79_90,Pd,-30.6394823342562,20614,79,90,Other,Other,Other-Other
80_85,Pd,-44.3497513532639,20704,80,85,Other,Other,Other-Other
80_86,Pd,-46.749286968261,20705,80,86,Other,Other,Other-Other
80_87,Pd,-42.9119146093726,20706,80,87,Other,Other,Other-Other
80_88,Pd,-35.981110535562,20707,80,88,Other,Other,Other-Other
80_89,Pd,-43.8101875297725,20708,80,89,Other,Other,Other-Other
80_90,Pd,-32.2925988659263,20709,80,90,Other,Other,Other-Other
85_86,Pd,-50.5086283124983,20745,85,86,Other,Other,Other-Other
85_87,Pd,-51.7614659480751,20746,85,87,Other,Other,Other-Other
85_88,Pd,-50.9919138848782,20747,85,88,Other,Other,Other-Other
85_89,Pd,-45.5642496198416,20748,85,89,Other,Other,Other-Other
85_90,Pd,-37.1226503513753,20749,85,90,Other,Other,Other-Other
86_87,Pd,-54.0413256436586,20751,86,87,Other,Other,Other-Other
86_88,Pd,-49.759172424674,20752,86,88,Other,Other,Other-Other
86_89,Pd,-53.0256578698754,20753,86,89,Other,Other,Other-Other
86_90,Pd,-41.358017899096,20754,86,90,Other,Other,Other-Other
87_88,Pd,-49.0382359027863,20756,87,88,Other,Other,Other-Other
87_89,Pd,-48.1778649762273,20757,87,89,Other,Other,Other-Other
87_90,Pd,-40.2369247302413,20758,87,90,Other,Other,Other-Other
88_89,Pd,-43.4994195923209,20760,88,89,Other,Other,Other-Other
88_90,Pd,-40.0492511950433,20761,88,90,Other,Other,Other-Other
89_90,Pd,-34.1829067058861,20763,89,90,Other,Other,Other-Other
67_68,Pt,-30.7439066879451,24483,67,68,Other,Other,Other-Other
67_69,Pt,-46.9501859508455,24484,67,69,Other,Other,Other-Other
67_70,Pt,-47.4216534681618,24485,67,70,Other,Other,Other-Other
67_71,Pt,-28.7928375527263,24486,67,71,Other,Other,Other-Other
67_79,Pt,-38.05259494856,24494,67,79,Other,Other,Other-Other
67_80,Pt,-32.0807995572686,24495,67,80,Other,Other,Other-Other
67_85,Pt,-47.7328087128699,24500,67,85,Other,Other,Other-Other
67_86,Pt,-53.3619346991181,24501,67,86,Other,Other,Other-Other
67_87,Pt,-47.8082272522151,24502,67,87,Other,Other,Other-Other
67_88,Pt,-49.6848355308175,24503,67,88,Other,Other,Other-Other
67_89,Pt,-45.341879170388,24504,67,89,Other,Other,Other-Other
67_90,Pt,-38.3006049990654,24505,67,90,Other,Other,Other-Other
68_69,Pt,-45.4918228425086,24507,68,69,Other,Other,Other-Other
68_70,Pt,-39.6417926624417,24508,68,70,Other,Other,Other-Other
68_71,Pt,-29.11,24509,68,71,Other,Other,Other-Other
68_79,Pt,-38.9064023904502,24517,68,79,Other,Other,Other-Other
68_80,Pt,-34.9507072493434,24518,68,80,Other,Other,Other-Other
68_85,Pt,-49.2922782823443,24523,68,85,Other,Other,Other-Other
68_86,Pt,-55.0708224475384,24524,68,86,Other,Other,Other-Other
68_87,Pt,-51.1826199218631,24525,68,87,Other,Other,Other-Other
68_88,Pt,-51.6602199375629,24526,68,88,Other,Other,Other-Other
68_89,Pt,-50.2091352567077,24527,68,89,Other,Other,Other-Other
68_90,Pt,-36.8580280840397,24528,68,90,Other,Other,Other-Other
69_70,Pt,-48.1173245124519,24530,69,70,Other,Other,Other-Other
69_71,Pt,-28.7307,24531,69,71,Other,Other,Other-Other
69_79,Pt,-45.9089795090258,24539,69,79,Other,Other,Other-Other
69_80,Pt,-44.946922082454,24540,69,80,Other,Other,Other-Other
69_85,Pt,-53.0006534457207,24545,69,85,Other,Other,Other-Other
69_86,Pt,-57.4812322556973,24546,69,86,Other,Other,Other-Other
69_87,Pt,-57.186243750155,24547,69,87,Other,Other,Other-Other
69_88,Pt,-53.1567956581712,24548,69,88,Other,Other,Other-Other
69_89,Pt,-48.4254744648933,24549,69,89,Other,Other,Other-Other
69_90,Pt,-40.0256282538176,24550,69,90,Other,Other,Other-Other
70_71,Pt,-27.8216,24637,70,71,Other,Other,Other-Other
70_79,Pt,-44.6622678861022,24645,70,79,Other,Other,Other-Other
70_80,Pt,-42.7973878793418,24646,70,80,Other,Other,Other-Other
70_85,Pt,-55.5660679005086,24651,70,85,Other,Other,Other-Other
70_86,Pt,-56.6578615382314,24652,70,86,Other,Other,Other-Other
70_87,Pt,-55.3779682070017,24653,70,87,Other,Other,Other-Other
70_88,Pt,-56.7134618982673,24654,70,88,Other,Other,Other-Other
70_89,Pt,-50.9540958851576,24655,70,89,Other,Other,Other-Other
70_90,Pt,-41.2072455473244,24656,70,90,Other,Other,Other-Other
71_79,Pt,-26.5813839361072,24665,71,79,Other,Other,Other-Other
71_80,Pt,-26.1560836993158,24666,71,80,Other,Other,Other-Other
71_85,Pt,-38.5109923630953,24671,71,85,Other,Other,Other-Other
71_86,Pt,-37.9991110302508,24672,71,86,Other,Other,Other-Other
71_87,Pt,-37.1897264271975,24673,71,87,Other,Other,Other-Other
71_88,Pt,-33.95843873173,24674,71,88,Other,Other,Other-Other
71_89,Pt,-32.5721956603229,24675,71,89,Other,Other,Other-Other
71_90,Pt,-30.7820491120219,24676,71,90,Other,Other,Other-Other
79_80,Pt,-37.9865266792476,24790,79,80,Other,Other,Other-Other
79_85,Pt,-52.6746386438608,24795,79,85,Other,Other,Other-Other
79_86,Pt,-53.7335876300931,24796,79,86,Other,Other,Other-Other
79_87,Pt,-51.0127721354365,24797,79,87,Other,Other,Other-Other
79_88,Pt,-45.565139234066,24798,79,88,Other,Other,Other-Other
79_89,Pt,-49.450902171433,24799,79,89,Other,Other,Other-Other
79_90,Pt,-40.4704886078835,24800,79,90,Other,Other,Other-Other
80_85,Pt,-49.9014280773699,24890,80,85,Other,Other,Other-Other
80_86,Pt,-52.9152873419225,24891,80,86,Other,Other,Other-Other
80_87,Pt,-48.8311531059444,24892,80,87,Other,Other,Other-Other
80_88,Pt,-44.0685376934707,24893,80,88,Other,Other,Other-Other
80_89,Pt,-48.6374027580023,24894,80,89,Other,Other,Other-Other
80_90,Pt,-38.5416809134185,24895,80,90,Other,Other,Other-Other
85_86,Pt,-56.0133886151016,24931,85,86,Other,Other,Other-Other
85_87,Pt,-58.823811929673,24932,85,87,Other,Other,Other-Other
85_88,Pt,-58.1558125317097,24933,85,88,Other,Other,Other-Other
85_89,Pt,-53.2856718301773,24934,85,89,Other,Other,Other-Other
85_90,Pt,-44.9788420125842,24935,85,90,Other,Other,Other-Other
86_87,Pt,-61.9879974275827,24937,86,87,Other,Other,Other-Other
86_88,Pt,-59.237826757133,24938,86,88,Other,Other,Other-Other
86_89,Pt,-61.0299855768681,24939,86,89,Other,Other,Other-Other
86_90,Pt,-49.0704192742705,24940,86,90,Other,Other,Other-Other
87_88,Pt,-57.2723761498928,24942,87,88,Other,Other,Other-Other
87_89,Pt,-54.9868348501623,24943,87,89,Other,Other,Other-Other
87_90,Pt,-48.4641985371709,24944,87,90,Other,Other,Other-Other
88_89,Pt,-52.0596439056098,24946,88,89,Other,Other,Other-Other
88_90,Pt,-49.7898546308279,24947,88,90,Other,Other,Other-Other
89_90,Pt,-40.2885531336069,24949,89,90,Other,Other,Other-Other
